Ch,E,dT,T_0.1,T_0.2,T_0.3,T_0.4,T_0.5,T_0.6,T_0.7,T_0.8,I_0.1,I_0.2,I_0.3,I_0.4,I_0.5,I_0.6,I_0.7,I_0.8,
0,4527,-19.4081,35.3466,50.236,62.752,73.0558,81.1522,87.8897,95.2859,103.711,0.833248,2.98245,5.88041,9.58832,13.1117,16.3066,21.4108,27.3271,
0,4536,-19.41,29.3315,38.7626,46.9036,54.2099,60.7987,66.856,72.656,79.4439,0.557765,1.76301,3.63649,6.30253,8.88439,12.0471,15.8067,20.99,
0,4536,42.0804,25.0848,32.5869,38.4872,43.7677,48.6945,53.9378,60.282,68.7178,0.426118,1.36677,2.74248,4.37868,6.49044,9.13486,13.5903,19.5359,
0,4527,-18.5664,30.6402,42.7436,53.417,62.6306,70.4024,77.489,84.8329,93.1132,0.633841,2.30049,4.89993,7.93702,11.4151,15.1656,19.6168,26.2761,
0,3929,-17.8501,23.9701,30.6322,36.4775,42.4598,49.4994,57.2002,65.1675,74.0266,0.34061,1.23388,2.60412,4.62724,7.69651,12.0117,17.153,23.8758,
0,4520,-12.329,23.4316,30.074,35.4948,40.4595,45.405,50.6844,56.6385,64.4973,0.332942,1.2668,2.4277,4.07103,6.23681,8.90005,12.6973,18.6383,
0,4524,-24.8021,22.8477,28.8548,34.1206,39.1453,44.5193,50.6785,58.5035,70.2532,0.214294,0.956512,2.33848,4.01992,6.20745,9.41869,14.5598,23.5186,
0,2096,-21.7807,28.069,38.4904,46.9789,53.6924,60.0625,66.7112,73.5752,82.0121,0.455253,1.8628,3.73978,6.01229,9.08774,12.2953,16.7371,23.4244,
0,4514,-20.2763,23.2459,29.1488,34.4492,39.6178,44.88,50.1915,56.2845,65.3054,0.331912,1.14253,2.3098,3.96674,6.09499,9.28153,13.1503,19.8672,
0,2292,-6.55713,27.201,36.3584,43.7898,49.6924,56.142,64.085,73.6039,81.9453,0.565051,1.81689,3.42047,5.38215,8.46443,12.8309,18.6113,24.4795,
0,4524,-15.2387,27.8644,36.7025,44.497,51.7966,58.7757,64.7342,70.5427,77.3982,0.479372,1.66875,3.54513,5.8898,8.90034,12.0502,15.8397,21.022,
0,1448,-16.7121,23.1801,28.2875,33.4067,39.9287,46.8012,54.0152,64.8339,77.1188,0.316863,0.989147,2.18369,4.18623,7.20876,11.5465,18.0306,27.727,
0,1736,-32.7123,33.8603,46.6617,56.7736,67.5392,74.7639,80.7951,86.6379,93.0381,0.561236,2.3802,4.73928,8.42297,11.4273,14.5728,18.3387,23.5095,
0,2539,-19.0546,35.118,51.2889,64.2281,73.1837,80.6639,87.2664,93.5117,100.235,0.854343,3.11106,6.26667,9.31381,12.3565,16.0981,19.9006,25.0955,
0,493,-21.4309,28.7,52.1376,62.6815,77.0691,82.6972,87.916,93.2082,99.0432,0.333429,3.60283,6.22612,11.2167,13.388,15.9857,19.7971,24.2789,
0,4527,-15.9857,27.4008,36.0199,43.3603,50.0313,56.3344,62.2647,68.2463,75.1227,0.509966,1.75193,3.41584,5.79255,8.4086,11.6265,15.4531,20.671,
0,4521,-19.3312,26.994,34.865,41.654,47.8495,53.3981,58.6919,64.5822,72.1734,0.423285,1.4527,3.05406,5.01908,7.57978,10.2266,14.0337,19.9774,
0,2145,-21.6558,25.6976,33.7425,39.8514,45.3419,50.5187,55.6116,61.4747,70.4154,0.452134,1.49003,2.81871,4.81953,6.96605,9.61983,13.4566,20.1962,
0,2736,-20.765,37.324,51.2405,63.4581,73.7071,82.0065,89.6508,95.99,102.761,0.844253,2.83935,5.73254,9.08067,13.0488,16.784,20.5567,25.6759,
0,4531,-6.68242,30.3857,42.5587,52.1286,59.6806,65.5255,70.4365,75.4236,82.0831,0.524529,2.21586,4.60821,6.9417,9.49665,12.1311,15.3002,20.5348,
0,505,47.1131,39.2587,56.5834,70.5116,79.0715,87.0846,94.7409,99.4529,105.493,0.606155,2.78908,5.95853,9.01027,12.5814,16.1491,19.2315,23.7348,
0,4495,-29.4451,23.9915,30.0735,36.5672,44.321,53.9972,64.7082,77.592,94.0564,0.194409,1.13317,2.56815,5.3036,9.2518,15.2104,23.5506,36.2512,
0,4436,-25.0346,35.7877,51.7492,62.9747,72.1603,79.1166,85.2524,92.084,100.654,0.727331,2.9371,5.50278,8.85542,11.9178,15.1491,19.6571,25.6109,
0,1319,-68.0764,46.023,57.3304,66.5501,73.0966,78.9056,83.7251,88.7322,94.8856,1.00437,2.62593,4.7302,7.08926,9.21576,11.8253,14.9682,19.372,
0,2703,40.4872,48.6767,69.3319,81.6324,90.8883,97.9146,103.263,108.402,114.565,1.2649,4.22029,7.07844,10.0837,13.0507,16.201,19.3765,23.8175,
0,2166,8.88648,42.6019,61.9121,73.9204,82.2048,88.1098,92.9618,97.9129,104.386,1.20411,3.83168,6.64373,9.64948,12.2409,14.3267,17.4479,22.6244,
0,466,-5.46025,27.8333,34.6345,45.3385,57.6877,63.3219,68.9939,74.2557,80.3058,0.468576,1.39994,4.16891,8.08575,10.6958,13.2817,17.0919,21.5605,
0,3242,-12.1816,34.6951,49.7422,61.7203,70.6775,78.7865,84.9307,90.6876,97.0182,0.724899,2.87014,5.67295,8.70481,12.1424,15.2889,19.0516,24.2424,
0,3301,-35.53,47.1869,66.0219,78.8637,89.2127,97.4344,104.301,110.113,116.782,1.25445,3.97686,6.85803,10.5831,14.0682,17.807,21.6244,26.0727,
0,4518,-17.2559,38.8599,55.2874,67.8638,77.3358,84.3657,90.2116,95.8878,102.877,0.923571,3.33308,6.1941,9.53343,12.5736,15.7803,18.9353,24.101,
0,4507,-12.3751,44.1752,63.6745,76.2258,85.9655,93.6739,99.3452,104.909,111.728,1.21065,3.93146,7.03624,10.0573,13.4866,16.6632,19.8115,24.972,
0,3426,-19.2392,25.7231,33.1664,39.598,45.3115,50.6883,56.3415,62.5255,70.1143,0.407654,1.46686,2.87559,4.85072,7.01226,10.2101,14.0313,19.9809,
0,1177,-14.8185,29.0652,40.6469,51.117,59.2691,68.239,75.3444,81.0439,86.9086,0.552958,2.14969,4.81837,7.548,11.4971,15.2507,19.0675,22.789,
0,1577,-11.9895,26.0432,34.0851,41.7406,48.1766,53.5003,58.7291,64.5558,71.0966,0.405203,1.55833,3.17684,5.48892,7.62719,10.3029,14.0875,19.2676,
0,2195,-25.8487,28.9582,37.6512,46.1711,52.7801,57.5491,61.8077,66.6391,73.2952,0.46479,1.6547,3.79675,5.77504,7.87033,9.9511,13.1003,18.3134,
0,3101,-26.591,28.8241,37.4488,44.1267,50.4448,55.5283,59.9993,65.005,71.735,0.551137,1.74995,3.40751,5.4167,7.53549,9.62237,13.4263,17.894,
0,2984,-21.7044,26.6092,35.1478,41.9662,47.3402,52.2283,56.9008,61.9987,69.0253,0.452811,1.67486,3.05187,5.0088,7.16524,9.26749,12.389,18.3475,
0,4538,-29.7926,23.9342,29.766,35.4579,42.4668,51.327,61.41,73.9757,89.5097,0.320964,1.05593,2.45767,4.84321,8.83866,14.2521,21.9656,33.8848,
0,1835,-25.0814,19.6377,23.6015,26.8081,29.664,32.616,35.9648,40.6155,47.7404,0.198453,0.655919,1.27367,2.1596,3.4151,4.98799,8.14424,13.3432,
0,2127,-31.6439,20.7831,25.1252,29.1813,33.0723,37.0907,41.4703,46.5547,53.5445,0.116884,0.735704,1.6591,2.98616,4.74238,6.89121,10.0514,15.2774,
0,4518,-22.2195,32.2588,45.0246,56.1808,65.7307,73.7306,80.338,86.5395,93.7412,0.692035,2.58453,5.25216,8.30155,11.7571,15.4751,19.2943,24.4631,
0,4528,-27.6697,33.045,45.1155,55.5862,64.3522,71.6691,78.4848,85.4737,93.6273,0.736353,2.48187,4.87372,7.90904,10.9446,14.687,19.1355,25.0764,
0,6393,-16.0286,25.645,32.6889,38.2938,42.9986,47.3673,52.1516,58.1916,66.9659,0.462491,1.3613,2.73239,4.0148,6.1263,8.82256,12.6946,18.6492,
0,2575,-17.7857,28.0081,37.4065,44.3659,50.0904,54.725,58.9001,63.6926,70.7339,0.557431,1.79737,3.43708,5.4448,7.12476,9.18971,12.3427,17.528,
0,559,-7.92244,21.6559,27.2845,31.0561,34.6801,39.2232,43.9127,49.0475,55.9656,0.169118,0.837482,1.76214,2.75601,4.93125,7.06875,10.8285,15.3084,
0,1333,-25.8227,22.6412,28.6522,34.8079,41.5387,50.0558,58.6933,67.7891,80.2196,0.0640688,0.845312,2.24336,4.57199,8.60033,12.8666,18.6562,28.3253,
0,4528,-22.3085,27.4137,35.6811,42.0896,47.8906,53.2785,58.4468,64.1901,71.9719,0.535544,1.58912,3.22337,4.88517,7.45482,10.1095,13.9632,19.1522,
0,2102,-7.3992,35.2392,48.8926,59.1337,66.2322,72.2142,77.4669,82.7958,89.3945,0.883202,2.66119,5.26149,7.62533,10.2304,12.8736,16.0232,21.2105,
0,730,-73.57,56.3384,72.0856,82.7301,89.1657,94.5223,100.651,108.112,115.653,1.72114,4.34581,6.63827,8.99024,11.1653,14.4207,19.4677,24.6786,
0,4483,-8.74234,25.8522,34.5213,42.4939,50.464,58.697,66.9462,74.1423,81.269,0.314097,1.51347,3.39721,6.11486,9.61208,13.8706,18.9419,24.1322,
0,4522,-31.3226,24.0478,30.5711,37.1514,44.6666,55.1928,70.1567,84.4281,96.7892,0.243553,1.05756,2.72695,5.11788,10.0244,18.2141,27.2135,36.0742,
0,3735,-17.2799,31.1795,41.4939,50.0604,57.2402,64.6163,71.3845,78.3699,87.6997,0.686303,2.11213,4.24458,6.63059,9.70399,13.4427,17.9322,24.5993,
0,4523,-21.606,25.3746,32.5068,38.4109,43.9752,49.8166,56.3153,63.8231,73.0564,0.48538,1.42096,2.80344,4.43516,7.01308,10.757,15.2341,22.6681,
0,2277,-19.4241,37.267,54.4785,65.6569,75.7234,84.3266,91.1831,97.1107,103.341,0.744478,3.15179,5.73612,9.14848,13.0437,16.7836,20.62,25.0777,
0,1945,-28.0676,35.9484,47.3252,57.5976,65.2809,71.5436,77.1542,82.4953,89.1573,0.671559,2.33224,4.71827,7.37307,9.96905,13.1616,16.3357,21.5564,
0,1485,-27.8654,31.2536,39.9677,47.6913,55.3596,60.9823,65.8897,71.2157,78.5035,0.70654,1.73443,3.60736,6.28144,8.3889,10.9819,14.7907,20.0183,
0,4522,-36.4959,26.3358,34.3812,42.4829,51.3833,61.3883,72.6439,86.5006,102.105,0.469139,1.57605,3.48003,6.56486,10.9859,16.9387,25.9677,37.9038,
0,2278,51.0788,20.6604,25.7224,29.4342,33.0599,36.7665,41.0892,46.7459,55.2912,0.260071,0.840915,1.71776,3.03482,4.31334,6.99021,10.1977,16.9168,
0,2375,-28.5437,31.9717,42.1008,52.358,60.6969,67.9867,74.633,81.0356,88.9076,0.700551,2.2179,4.64675,7.32305,10.3447,14.0402,18.4983,23.6994,
0,1835,-41.3511,34.497,43.9773,52.2387,60.0222,67.3284,73.8702,79.9731,86.74,0.876917,2.0418,4.19163,6.89946,9.98868,13.1615,16.9179,22.0431,
0,4225,-7.64182,21.9095,27.8377,32.7464,37.1145,41.3483,45.8043,50.8164,56.9235,-0.0534924,0.676633,1.78471,3.41441,5.14383,7.26147,10.4016,14.7894,
0,433,-1.1352,32.1344,45.5565,54.9088,66.1409,76.3844,81.3712,89.2745,98.4507,1.0347,2.91647,5.05882,9.13983,13.5605,16.118,21.4184,27.9458,
0,4548,-18.5341,24.6423,31.693,37.0669,41.6599,46.2801,51.9015,59.5107,70.7787,0.407702,1.30036,2.67274,3.98391,6.13874,8.83151,13.9394,22.1252,
0,1939,-24.89,29.9984,40.9084,48.6588,56.02,63.1764,68.6813,73.7951,80.1463,0.553511,2.01343,3.86381,6.57557,9.65254,12.2757,15.4012,20.5871,
0,1999,-17.1915,24.9668,32.3065,37.7018,42.1304,46.4011,50.9888,56.6943,64.4426,0.389086,1.42033,2.55284,4.18099,5.90412,8.01492,11.8171,17.763,
0,2155,-11.9711,25.2861,32.0431,38.1928,43.8545,50.1825,57.0276,63.9196,72.1575,0.37624,1.3345,2.74786,4.41025,7.47612,11.251,15.0891,21.7438,
0,2682,-28.8243,38.7324,52.2643,64.5403,74.3768,82.0251,89.2623,98.7283,111.049,0.907664,2.92245,5.80509,9.17283,12.6714,16.4755,22.2895,31.9409,
0,2432,-8.80778,40.6748,57.6734,69.7232,78.1359,84.3841,89.9192,95.7258,102.871,0.890612,3.22331,6.11172,9.08085,11.6899,14.3266,18.0882,23.2623,
0,4530,-18.6436,39.9075,54.4337,65.5509,73.9441,79.9772,85.2443,90.5469,97.3441,0.906319,3.00156,5.60614,8.26018,10.7729,13.9373,17.1107,22.3234,
0,4530,-35.6597,21.2178,25.317,29.1555,33.0481,37.0571,41.2446,45.974,52.5824,0.115272,0.617103,1.5377,2.88381,4.63572,6.76973,9.30185,14.475,
0,577,-32.578,24.6284,35.122,39.8902,45.4137,50.1408,53.8503,57.9721,63.7913,0.0457961,1.35236,2.29283,4.29674,6.38853,7.91643,10.4082,14.8492,
0,1915,-44.3786,36.7571,52.1341,64.2959,74.8485,83.8696,91.2535,97.2823,104.6,0.933261,3.20367,6.07763,9.4391,13.3556,17.598,21.417,26.6296,
0,1524,-21.374,47.6175,65.3426,74.7874,81.7894,87.8237,92.5925,97.0507,103.553,1.11439,3.63364,5.75671,8.06332,10.584,13.1691,16.3612,20.8381,
0,1513,-28.8801,35.9251,45.5363,53.0226,59.7756,65.2633,70.2271,75.5145,81.8103,0.703393,2.1019,3.95583,5.96753,8.54714,11.1979,14.389,18.7686,
0,3251,-22.8886,25.2937,32.3926,37.9342,43.0832,48.5106,55.3755,66.9892,107.642,0.567893,1.49813,2.62672,4.59374,6.79051,10.5837,17.7015,49.0382,
0,4534,-16.6273,21.0786,25.9487,29.7056,33.1413,36.5627,40.3881,45.2696,52.3267,0.281767,0.760557,1.59813,2.87531,4.1537,6.28523,9.48889,14.7171,
0,4537,-11.7525,27.461,36.3964,43.4159,49.55,55.0657,60.2909,65.6533,72.4828,0.449521,1.6668,3.30426,5.29434,7.90178,10.5826,13.7554,18.9369,
0,1809,-26.0586,32.9859,49.2279,59.2937,68.8069,77.1605,84.2316,90.5045,97.7245,0.576295,2.9656,5.38591,8.3957,12.3064,16.0738,19.8727,25.0738,
0,4540,-12.8027,39.2133,54.1951,64.6732,72.9015,78.9365,84.244,89.6236,96.2839,1.00344,3.09777,5.47892,8.12205,10.6497,13.8224,16.993,22.1855,
0,2820,-12.3028,23.0854,29.3322,34.7227,39.3815,43.3292,47.5045,52.766,59.5578,0.243143,1.03614,2.18206,3.77954,5.48307,7.61274,10.8062,15.9575,
0,1629,-12.5808,33.0968,44.3494,54.7059,63.0752,69.3921,74.4841,79.8129,86.9723,0.830539,2.41537,4.80112,7.82972,10.4183,13.0594,16.2392,21.3809,
0,4538,-17.381,33.9786,46.1822,57.2548,66.7289,74.531,81.8315,90.1119,102.115,0.682412,2.48766,5.17196,8.19825,11.6694,15.4105,21.1953,30.1926,
0,1727,-26.5485,25.4236,33.9701,42.5371,51.9089,61.6971,72.6638,85.8512,102.645,0.320621,1.42764,3.56203,6.62218,10.9967,16.9514,25.3468,37.9168,
0,918,-0.71658,45.994,60.6034,69.0124,76.2966,82.5189,88.6105,94.8827,101.575,0.968481,3.07666,5.16336,7.50883,10.1212,13.3228,17.153,22.2553,
0,4538,-26.9735,21.1972,25.8408,29.9708,34.2816,39.1249,45.0191,52.306,62.2744,0.246443,0.724508,1.58748,3.21599,5.41637,8.69006,13.2048,20.667,
0,4403,-11.4011,34.6999,49.6343,61.7863,71.7322,79.3359,85.8637,92.9237,100.762,0.672332,2.76512,5.60928,8.96125,12.4142,15.6125,20.0397,25.9153,
0,1962,-16.7917,32.6885,44.7437,57.8268,65.3085,73.0239,80.3627,86.8276,93.9246,0.704471,2.346,5.44719,8.11554,11.6451,15.419,19.1981,24.3374,
0,649,-15.8189,39.073,59.9557,69.5641,79.7626,90.0927,94.92,99.6769,104.66,0.896859,3.51006,5.91227,9.24907,14.0271,16.1064,19.1728,22.8591,
0,4519,-11.6275,29.7291,38.7671,47.0275,54.3506,61.2117,67.2741,72.9322,79.8646,0.529669,1.73577,3.86583,6.23829,9.29073,12.4987,15.6533,20.8082,
0,3434,-9.32011,41.1505,57.9311,69.7722,78.4839,85.1314,90.7519,96.0344,102.783,1.01445,3.27074,6.08973,9.09585,12.1427,14.7802,18.5831,23.0537,
0,2488,-21.0109,24.9354,31.9367,37.9059,43.8234,50.2524,57.8231,66.0609,76.0826,0.393339,1.27423,2.62445,4.5928,7.65431,11.4027,17.1822,24.6361,
0,1281,-13.253,34.9686,50.8841,61.3673,70.4856,79.091,85.9577,92.4179,99.8359,0.831674,3.00305,5.68106,8.71145,12.6807,15.8624,20.3114,25.4655,
0,4540,-16.3965,26.9217,35.3872,42.3753,48.1466,53.0825,57.9884,63.4261,70.3919,0.386778,1.59271,3.22995,5.23056,7.4067,9.52547,13.3162,18.5279,
0,1479,-15.5423,27.5526,37.1837,45.0843,50.8364,56.5014,62.3504,67.4134,73.9035,0.381294,1.83716,3.73204,5.37785,7.98808,11.131,14.2725,18.7409,
0,4532,-24.4544,24.9171,32.1135,38.8331,44.9446,49.8939,54.356,59.1144,65.8674,0.379187,1.43757,2.8525,4.79776,6.8885,9.50179,12.7054,17.178,
0,4507,-21.0461,27.2994,35.6891,41.6747,47.1915,52.482,57.713,63.3321,71.9011,0.583515,1.62206,2.97167,4.9824,7.14563,9.79308,13.5901,19.5777,
0,2618,-8.35507,25.4476,33.2968,40.3133,46.0869,50.9217,55.6975,60.8266,67.5221,0.223478,1.31812,2.97049,4.96054,6.67128,9.27919,12.4222,17.6108,
0,1540,-26.7765,28.3506,36.922,44.5764,50.2433,54.9771,60.0544,65.5944,74.3778,0.674144,1.72498,3.58297,5.55964,7.25322,10.4354,13.65,20.3824,
0,2239,-16.9643,27.942,37.8433,47.0932,54.1026,60.3065,67.0029,73.9863,81.8999,0.333438,1.7041,4.08092,6.43542,9.08131,12.8698,16.6739,22.552,
0,637,-29.6207,29.9425,45.9045,56.2142,64.3743,70.9931,76.3115,81.4627,86.8241,0.675774,2.89779,5.43315,8.10937,10.6848,13.8638,17.0208,20.6874,
0,4523,-13.0107,31.3217,42.5427,50.781,58.6035,65.9033,74.1193,84.5889,96.5532,0.565127,2.0725,3.93544,6.62087,9.64238,14.5157,20.9631,29.8376,
0,1929,-14.3768,26.5279,35.5791,43.9974,50.8764,56.2169,61.0278,66.0844,72.8703,0.223621,1.4566,3.32741,5.58743,8.14008,10.8296,14.0302,18.4903,
0,965,-25.9792,24.5323,29.9651,35.5583,40.8253,46.7721,54.3702,62.9782,73.2772,0.614633,1.20337,2.59168,4.25067,6.83431,11.1683,16.2265,24.5178,
0,4526,-17.8303,25.0131,32.8157,39.1805,45.2071,51.7948,59.2448,67.7895,78.2742,0.408932,1.34464,2.96644,5.00325,7.63507,11.9312,17.0564,25.2381,
0,1440,-25.2479,35.7725,48.877,59.2945,70.431,77.8323,84.7483,91.2573,99.2175,0.821098,2.54751,5.19065,8.9819,11.9419,15.6868,20.0837,26.0997,
0,4518,-35.076,22.5604,27.6172,32.7375,38.0796,43.7943,50.2253,57.8335,68.3079,0.24115,0.878319,2.0178,4.02173,6.20109,9.95737,14.4397,22.629,
0,678,4.9439,36.4093,47.9443,60.2052,70.5024,77.0841,81.864,86.8015,93.7063,0.688048,2.18415,5.26469,8.67672,11.6225,13.7199,16.889,22.0429,
0,3767,94.7645,39.4396,53.3987,64.5575,73.5575,80.7199,86.3764,91.6188,98.1055,1.03121,2.9932,5.61645,8.64055,11.6426,14.8004,17.9607,23.1699,
0,2349,-13.931,29.6886,41.9056,51.5305,60.4628,68.1558,74.1745,79.7332,86.5166,0.351711,2.00396,4.37565,7.4107,10.8945,14.1182,17.2784,22.4689,
0,221,75.159,30.625,31.45,55.5923,58.9913,61.6109,63.8799,67.9558,71.9692,1.55032,1.61466,7.39713,8.26982,9.33269,10.4938,12.8708,15.7643,
0,4308,-13.6352,25.5064,33.3923,41.1444,48.4471,55.6945,62.7161,70.3266,78.8071,0.237383,1.3321,3.2536,5.62472,8.67415,12.3954,17.5224,23.4245,
0,4518,-21.9992,37.8268,54.2163,66.4482,76.309,85.0276,94.2395,103,113.147,0.844558,3.24649,6.12343,9.5285,13.5022,18.3929,23.4869,31.6637,
0,724,2.09655,27.8646,41.8129,49.4287,56.6004,65.6213,71.6232,78.1398,84.0156,0.184815,2.36499,4.23795,6.52728,10.5073,13.7285,18.0948,22.5296,
0,4538,-19.1635,30.0195,40.2071,50.1862,58.8882,67.0265,73.9926,81.081,89.2579,0.587453,2.00843,4.42384,7.12306,11.0516,14.258,19.3482,25.3106,
0,4523,-12.8507,29.2369,39.2267,48.0438,55.1081,61.8921,70.3405,79.725,89.6632,0.593471,2.00369,4.15421,6.51952,9.14585,13.9941,19.7602,27.1247,
0,4539,-18.4386,26.3792,34.3233,40.6824,46.2268,51.3809,57.1231,64.2101,72.2458,0.471275,1.5378,2.9295,4.89572,7.0751,10.318,14.8357,20.7712,
0,835,19.8005,25.5033,36.1175,44.5309,52.7062,59.4614,64.5132,68.7264,72.9116,-0.470827,1.02266,2.99437,5.62089,8.63511,11.2375,13.6879,16.6058,
0,4331,-13.2678,31.8955,43.0182,52.164,59.8593,66.8133,72.097,77.0927,83.0851,0.582504,2.26243,4.43231,6.77412,9.76165,12.9347,16.1292,20.6149,
0,4508,-20.0235,29.7078,38.7937,45.9219,51.8462,57.9562,64.833,73.8044,85.0774,0.561847,1.76667,3.34671,5.29642,7.8714,11.5875,17.3481,26.2605,
0,3136,-15.5719,26.3777,34.6086,40.9607,46.594,51.8647,56.8376,62.3923,70.1933,0.564527,1.61023,2.98297,4.93435,7.06101,9.67079,13.4818,19.4548,
0,1281,-6.38213,28.5978,41.631,51.2639,59.2105,67.0837,73.5526,79.6589,86.1262,0.369478,2.24141,4.56389,7.29613,10.7795,14.007,17.8213,22.952,
0,1944,-20.9677,27.6735,37.1214,46.0896,53.3176,60.9869,68.8911,76.0276,83.3204,0.401398,1.77957,3.96389,6.29582,9.37934,13.6271,18.7175,23.9416,
0,4370,-11.1211,32.5439,45.6664,55.4659,63.7256,70.8671,77.4074,83.6468,89.9893,0.538071,2.35154,4.70727,7.39856,10.4017,14.1098,17.9139,22.2924,
0,3540,-37.9381,52.7126,69.5941,81.3362,90.3343,96.7837,102.146,107.459,114.353,1.41913,3.81055,6.66666,9.69041,12.2618,15.4429,18.6233,23.8426,
0,4536,-17.2756,39.8657,56.3701,66.4188,74.3775,81.9292,91.591,104.321,115.108,0.970846,3.31834,5.69028,8.38071,11.4301,16.8534,25.2113,33.3525,
0,4530,-17.8007,34.6668,45.8795,54.4113,61.603,67.7413,72.8775,78.1471,85.1502,0.748569,2.24732,4.34371,6.67457,9.23694,11.845,15.646,20.8781,
0,1088,-9.79806,33.6314,50.1928,64.3,74.097,80.5531,86.8981,93.8612,100.885,0.824245,3.34136,6.50828,9.97526,12.5607,15.7703,20.2188,25.3205,
0,1517,13.6614,29.3455,41.2302,51.5776,60.0229,67.4639,73.4962,79.8062,86.9007,0.608101,2.37283,4.73807,7.81783,10.845,14.0321,17.8299,22.9393,
0,2140,-17.7047,30.7939,41.4863,50.2724,58.6398,65.0413,70.5427,77.1101,87.5862,0.667849,2.19403,4.33583,7.04129,10.0524,12.7332,17.2475,24.7247,
0,2186,-33.4149,25.8411,33.5396,41.0109,49.3158,57.8664,67.4905,81.3477,98.5224,0.416772,1.45946,3.39789,6.13383,9.65409,15.0551,24.1488,36.8392,
0,1858,54.9483,34.51,48.96,60.6946,69.411,76.7014,83.3245,89.2987,95.585,0.803864,2.79532,5.65372,8.66904,11.6974,15.4347,19.2323,23.6648,
0,4483,-20.0103,26.6609,35.2851,43.0362,52.2595,62.1874,75.434,87.3676,96.6205,0.439097,1.65037,3.60049,6.68837,11.1684,18.2355,25.9168,32.5651,
0,3101,-26.8421,30.0176,39.0684,46.1786,53.2152,60.1357,66.4271,72.4635,79.5647,0.753109,2.02185,3.67763,6.0698,9.12909,12.3477,16.1543,21.3541,
0,966,-0.245881,30.7931,41.7548,50.8957,58.5969,65.2887,70.4598,75.85,82.3892,0.331998,1.86594,3.91676,6.57769,9.64364,12.2997,15.4414,20.6185,
0,4518,-15.9818,29.0242,39.2083,49.4867,58.5846,66.635,73.6218,79.9822,87.0137,0.593643,2.02299,4.43527,7.47616,10.9424,14.6769,18.4387,24.3537,
0,3070,16.0604,49.6057,67.8084,79.0079,86.6865,92.9378,98.138,103.074,109.502,1.23752,3.79134,6.64615,8.97747,11.5397,14.6855,17.886,22.3699,
0,2416,-12.9854,22.2819,28.569,33.754,38.7273,44.8255,52.3193,61.3035,71.7366,0.0758183,0.871405,1.97498,3.62276,6.21527,10.524,16.2919,23.7148,
0,4519,-33.6937,21.1926,25.1721,28.6492,32.2503,36.0998,40.5796,45.9057,53.305,0.222009,0.71251,1.38352,2.68427,4.43818,6.57637,9.73836,15.6762,
0,3109,-20.8905,28.5714,37.4742,44.7905,50.5153,55.514,60.1807,65.4946,73.0468,0.508412,1.74179,3.36149,5.32137,7.44948,10.1093,13.3087,19.2876,
0,4524,-25.0161,24.1738,30.7445,36.4279,42.3529,50.1416,59.2696,71.1683,83.9774,0.450408,1.2326,2.60145,4.63945,8.19888,13.0943,20.8419,29.782,
0,1667,7.05763,26.873,36.4657,45.2587,52.7867,58.9585,64.6099,70.5561,78.4381,0.169814,1.50303,3.64613,5.98631,8.52071,11.6933,15.4937,21.4527,
0,2707,-18.046,26.9228,34.7831,41.2123,46.8592,52.6067,60.1707,71.7397,83.9743,0.496033,1.53471,3.15304,4.80137,7.37924,11.7414,18.8182,27.7012,
0,4530,-20.3781,31.3044,40.6513,48.9982,56.0265,62.3005,68.1927,74.7044,84.3452,0.763933,1.9972,3.8518,6.51835,9.13245,12.3638,16.1941,23.6571,
0,477,0.958168,20.7366,24.7612,28.7666,32.0183,35.7897,39.4002,43.7125,48.9986,-0.78397,-0.275463,0.497063,1.87295,3.07476,5.24307,7.66338,11.3779,
0,1906,-20.8068,27.1335,37.816,44.7457,50.7123,55.7299,60.3306,65.2078,72.0088,0.361782,1.70816,3.30198,5.28723,7.40561,10.0348,13.2065,18.4807,
0,1872,-29.1308,23.8668,30.5582,36.5569,43.7823,52.88,63.8671,75.8701,90.9737,0.285697,1.20594,2.56598,4.94235,8.87139,14.8042,22.4487,33.613,
0,1017,-16.9382,26.7376,36.8311,47.33,54.4098,61.3398,68.0137,73.6197,79.0841,0.366884,1.81403,4.405,6.72566,9.84372,13.6182,16.7527,21.1917,
0,2912,-14.4408,24.0778,31.6453,37.7123,42.8456,48.1067,54.3477,62.6418,73.7923,0.295434,1.25663,2.60957,4.2183,6.8193,10.0727,15.2236,23.3936,
0,4530,-27.8974,25.038,33.3596,42.8061,52.8505,63.1914,75.1932,86.298,97.0236,0.318256,1.45061,3.61917,6.97744,11.8224,18.3683,25.4404,33.6265,
0,2338,-21.6794,34.9864,47.1288,56.732,65.7869,73.9773,81.8905,89.9735,97.5026,0.82845,2.57447,4.71149,7.72525,11.1897,15.4622,20.4921,26.3747,
0,4527,-12.7112,31.4021,43.348,54.1099,63.3192,70.8543,77.6113,85.2239,95.5624,0.62088,2.31806,4.96733,8.01832,11.0514,14.7702,19.9073,27.36,
0,4424,-8.40944,26.362,35.5307,43.0882,49.3947,54.9225,59.9189,65.0833,71.4011,0.364462,1.58935,3.48439,5.48708,7.62243,10.2185,14.0205,18.4876,
0,4526,-28.4485,36.638,49.1585,58.6673,66.6491,74.9218,84.0607,92.5141,100.681,0.868601,2.67206,4.8146,7.48898,10.9739,16.3771,21.4788,27.3927,
